date,year,location,species,type,count
30-Jun,2002,Takotna River,Chinook,Counted Live,1
30-Jun,2002,Takotna River,Chum,Counted Live,147
30-Jun,2002,Takotna River,Coho,Counted Live,0
30-Jun,2002,Takotna River,Sockeye,Counted Live,0
30-Jun,2003,Takotna River,Chinook,Estimated,1
30-Jun,2003,Takotna River,Chum,Estimated,6
30-Jun,2003,Takotna River,Coho,Estimated,0
30-Jun,2004,Takotna River,Chinook,Counted Live,16
30-Jun,2004,Takotna River,Chum,Counted Live,34
30-Jun,2004,Takotna River,Coho,Counted Live,0
30-Jun,2004,Takotna River,Sockeye,Counted Live,0
30-Jun,2005,Takotna River,Chinook,Counted Live,50
30-Jun,2005,Takotna River,Chum,Counted Live,40
30-Jun,2005,Takotna River,Coho,Counted Live,0
30-Jun,2005,Takotna River,Sockeye,Counted Live,0
30-Jun,2006,Takotna River,Chinook,Counted Live,0
30-Jun,2006,Takotna River,Chum,Counted Live,157
30-Jun,2006,Takotna River,Coho,Counted Live,0
30-Jun,2006,Takotna River,Sockeye,Counted Live,0
30-Jun,2007,Takotna River,Chinook,Counted Live,3
30-Jun,2007,Takotna River,Chum,Counted Live,43
30-Jun,2007,Takotna River,Coho,Counted Live,0
30-Jun,2007,Takotna River,Sockeye,Counted Live,0
30-Jun,2008,Takotna River,Chinook,Counted Live,7
30-Jun,2008,Takotna River,Chum,Counted Live,32
30-Jun,2008,Takotna River,Coho,Counted Live,0
30-Jun,2008,Takotna River,Sockeye,Counted Live,0
30-Jun,2009,Takotna River,Chinook,Counted Live,1
30-Jun,2009,Takotna River,Chum,Counted Live,11
30-Jun,2009,Takotna River,Coho,Counted Live,0
30-Jun,2009,Takotna River,Sockeye,Counted Live,0
30-Jun,2010,Takotna River,Chinook,Counted Live,3
30-Jun,2010,Takotna River,Chum,Counted Live,10
30-Jun,2010,Takotna River,Coho,Counted Live,0
30-Jun,2010,Takotna River,Sockeye,Counted Live,0
30-Jun,2011,Takotna River,Chinook,Counted Live,0
30-Jun,2011,Takotna River,Chum,Counted Live,15
