date,year,location,species,type,count
21-Jun,2004,George River,Chum,Estimated,150
21-Jun,2004,George River,Coho,Estimated,0
21-Jun,2005,George River,Chinook,Counted Live,3
21-Jun,2005,George River,Chum,Counted Live,8
21-Jun,2005,George River,Coho,Counted Live,0
21-Jun,2005,George River,Sockeye,Counted Live,0
21-Jun,2006,George River,Chinook,Counted Live,4
21-Jun,2006,George River,Chum,Counted Live,49
21-Jun,2006,George River,Coho,Counted Live,0
21-Jun,2006,George River,Sockeye,Counted Live,0
21-Jun,2007,George River,Chinook,Counted Live,0
21-Jun,2007,George River,Chum,Counted Live,0
21-Jun,2007,George River,Coho,Counted Live,0
21-Jun,2007,George River,Sockeye,Counted Live,0
21-Jun,2008,George River,Chinook,Counted Live,0
21-Jun,2008,George River,Chum,Counted Live,0
21-Jun,2008,George River,Coho,Counted Live,0
21-Jun,2008,George River,Sockeye,Counted Live,0
21-Jun,2009,George River,Chinook,Counted Live,1
21-Jun,2009,George River,Chum,Counted Live,11
21-Jun,2009,George River,Coho,Counted Live,0
21-Jun,2009,George River,Sockeye,Counted Live,0
21-Jun,2010,George River,Chinook,Counted Live,0
21-Jun,2010,George River,Chum,Counted Live,6
21-Jun,2010,George River,Coho,Counted Live,0
21-Jun,2010,George River,Sockeye,Counted Live,0
21-Jun,2011,George River,Chinook,Counted Live,0
21-Jun,2011,George River,Chum,Counted Live,31
21-Jun,2011,George River,Coho,Counted Live,0
21-Jun,2011,George River,Sockeye,Counted Live,0
21-Jun,2012,George River,Chinook,Estimated,0
21-Jun,2012,George River,Chum,Estimated,0
21-Jun,2012,George River,Coho,Estimated,0
21-Jun,2013,George River,Chinook,Counted Live,0
21-Jun,2013,George River,Chum,Counted Live,11
21-Jun,2013,George River,Coho,Counted Live,0
21-Jun,2013,George River,Sockeye,Counted Live,0
21-Jun,2014,George River,Chinook,Counted Live,1
21-Jun,2014,George River,Chum,Counted Live,0
21-Jun,2014,George River,Coho,Counted Live,0
21-Jun,2014,George River,Sockeye,Counted Live,0
21-Jun,2015,George River,Chinook,Counted Live,7
21-Jun,2015,George River,Chum,Counted Live,4
21-Jun,2015,George River,Coho,Counted Live,0
21-Jun,2015,George River,Sockeye,Counted Live,0
21-Jun,2016,George River,Chinook,Counted Live,34
21-Jun,2016,George River,Chum,Counted Live,11
21-Jun,2016,George River,Coho,Counted Live,0
21-Jun,2016,George River,Sockeye,Counted Live,0
21-Jun,2017,George River,Chinook,Counted Live,0
21-Jun,2017,George River,Chum,Counted Live,19
21-Jun,2017,George River,Coho,Counted Live,0
21-Jun,2017,George River,Sockeye,Counted Live,0
22-Jun,1996,George River,Chinook,Counted Live,17
22-Jun,1996,George River,Chum,Counted Live,613
22-Jun,1996,George River,Coho,Counted Live,0
22-Jun,1996,George River,Sockeye,Counted Live,0
22-Jun,1997,George River,Chinook,Counted Live,18
22-Jun,1997,George River,Chum,Counted Live,3
22-Jun,1997,George River,Coho,Counted Live,0
22-Jun,1997,George River,Sockeye,Counted Live,0
22-Jun,1998,George River,Chinook,Counted Live,1
