location,year,date,chinook,chum,sockeye,coho
Bethel,1992,6/13/2014,284,114,20,0
Bethel,1992,6/14/2014,183,75,22,0
Bethel,1992,6/15/2014,195,156,10,0
Bethel,1992,6/16/2014,131,18,7,0
Bethel,1992,6/17/2014,50,1,8,0
Bethel,1992,6/18/2014,42,6,11,0
Bethel,1992,6/19/2014,87,86,51,0
Bethel,1992,6/20/2014,138,122,44,0
Bethel,1992,6/21/2014,66,17,5,0
Bethel,1992,6/22/2014,4,2,1,0
Bethel,1992,6/23/2014,66,64,13,0
Bethel,1992,6/24/2014,50,16,21,0
Bethel,1992,6/25/2014,15,4,0,0
Bethel,1992,6/26/2014,12,85,4,0
Bethel,1992,6/27/2014,28,210,38,0
Bethel,1992,6/28/2014,24,35,41,0
Bethel,1992,6/29/2014,1,0,0,0
Bethel,1992,6/30/2014,54,113,73,0
Bethel,1992,7/1/2014,23,67,26,0
Bethel,1992,7/2/2014,4,1,0,0
Bethel,1992,7/3/2014,21,151,38,0
Bethel,1992,7/4/2014,5,4,0,0
Bethel,1992,7/5/2014,3,58,46,0
Bethel,1992,7/6/2014,6,31,2,0
Bethel,1992,7/7/2014,7,201,15,0
Bethel,1992,7/8/2014,7,265,26,0
Bethel,1992,7/9/2014,3,5,0,0
Bethel,1992,7/10/2014,1,207,0,0
Bethel,1992,7/11/2014,10,15,0,0
Bethel,1992,7/12/2014,63,29,1,0
Bethel,1992,7/13/2014,3,3,0,0
Bethel,1992,7/14/2014,3,54,21,1
Bethel,1992,7/15/2014,9,94,15,1
Bethel,1992,7/16/2014,0,1,1,0
Bethel,1992,7/17/2014,0,2,3,0
Bethel,1992,7/18/2014,0,13,4,0
Bethel,1992,7/19/2014,0,48,51,0
Bethel,1992,7/20/2014,1,4,4,0
Bethel,1992,7/21/2014,9,35,13,1
Bethel,1992,7/22/2014,3,51,65,6
Bethel,1992,7/23/2014,3,146,38,1
Bethel,1992,7/24/2014,0,0,5,0
Bethel,1992,7/25/2014,6,5,1,6
Bethel,1992,7/26/2014,10,33,64,6
Bethel,1992,7/27/2014,0,5,6,30
Bethel,1992,7/28/2014,0,5,5,25
Bethel,1992,7/29/2014,2,33,21,0
Bethel,1992,7/30/2014,2,23,1,58
Bethel,1992,7/31/2014,0,4,0,28
Bethel,1992,8/1/2014,4,22,6,98
Bethel,1992,8/2/2014,0,9,19,27
Bethel,1992,8/3/2014,0,11,0,118
Bethel,1992,8/4/2014,0,11,5,198
Bethel,1992,8/5/2014,0,0,0,5
Bethel,1992,8/6/2014,0,0,0,5
Bethel,1992,8/7/2014,0,0,0,57
Bethel,1992,8/8/2014,0,0,0,40
Bethel,1992,8/9/2014,0,0,0,31
Bethel,1992,8/11/2014,0,0,0,5
Bethel,1992,8/12/2014,0,0,0,242
Bethel,1992,8/13/2014,0,0,0,48
Bethel,1992,8/14/2014,0,0,0,53
Bethel,1992,8/15/2014,20,6,0,157
Bethel,1992,8/16/2014,0,8,1,147
Bethel,1992,8/17/2014,0,0,0,27
Bethel,1992,8/18/2014,14,2,0,120
Bethel,1992,8/19/2014,0,0,0,58
Bethel,1992,8/20/2014,0,0,0,39
Bethel,1992,8/21/2014,0,0,0,155
Bethel,1992,8/22/2014,1,6,0,102
Bethel,1992,8/23/2014,0,0,0,41
Bethel,1992,8/24/2014,0,0,0,20
Bethel,1992,8/25/2014,0,11,0,20
Bethel,1992,8/26/2014,0,0,0,43
Bethel,1992,8/28/2014,0,0,0,50
Bethel,1992,8/29/2014,0,0,0,22
Bethel,1992,8/30/2014,0,0,0,1
Bethel,1992,9/1/2014,0,0,0,29
Bethel,1992,9/5/2014,0,0,0,26
Bethel,1992,9/6/2014,0,0,0,6
Bethel,1992,9/8/2014,0,0,0,8
Bethel,1992,9/21/2014,0,0,0,2
Bethel,1992,9/27/2014,0,0,0,4
Bethel,1993,4/30/2014,242,6,2,0
Bethel,1993,5/21/2014,4,0,0,0
Bethel,1993,5/31/2014,29,0,0,0
Bethel,1993,6/1/2014,60,0,0,0
Bethel,1993,6/2/2014,34,1,0,0
Bethel,1993,6/3/2014,61,1,0,0
Bethel,1993,6/4/2014,95,0,2,0
Bethel,1993,6/5/2014,183,3,2,0
Bethel,1993,6/6/2014,140,4,3,0
Bethel,1993,6/7/2014,298,3,9,0
Bethel,1993,6/8/2014,184,12,8,0
Bethel,1993,6/9/2014,193,5,7,0
Bethel,1993,6/10/2014,328,15,17,0
Bethel,1993,6/11/2014,252,19,27,0
Bethel,1993,6/12/2014,319,12,38,0
Bethel,1993,6/13/2014,163,12,8,0
Bethel,1993,6/14/2014,173,8,5,0
Bethel,1993,6/15/2014,108,6,110,0
Bethel,1993,6/16/2014,299,32,66,0
Bethel,1993,6/17/2014,192,15,29,0
Bethel,1993,6/18/2014,105,70,33,0
Bethel,1993,6/19/2014,176,69,52,0
Bethel,1993,6/20/2014,121,62,65,0
Bethel,1993,6/21/2014,90,47,39,0
Bethel,1993,6/22/2014,38,61,74,0
Bethel,1993,6/23/2014,48,34,69,0
Bethel,1993,6/24/2014,53,14,33,0
Bethel,1993,6/25/2014,23,26,10,0
Bethel,1993,6/26/2014,48,25,43,0
Bethel,1993,6/27/2014,34,41,19,0
Bethel,1993,6/28/2014,25,64,120,0
Bethel,1993,6/29/2014,4,36,21,0
Bethel,1993,6/30/2014,4,110,35,0
Bethel,1993,7/1/2014,4,199,57,0
Bethel,1993,7/2/2014,20,13,0,0
Bethel,1993,7/3/2014,11,39,23,0
Bethel,1993,7/5/2014,20,15,5,0
Bethel,1993,7/6/2014,3,4,8,0
Bethel,1993,7/7/2014,6,19,11,0
Bethel,1993,7/8/2014,10,46,20,0
Bethel,1993,7/9/2014,3,4,13,0
Bethel,1993,7/10/2014,0,0,5,0
Bethel,1993,7/11/2014,8,0,0,0
Bethel,1993,7/12/2014,7,5,5,0
Bethel,1993,7/13/2014,9,0,5,0
Bethel,1993,7/14/2014,0,0,5,0
Bethel,1993,7/15/2014,0,0,5,0
Bethel,1993,7/19/2014,8,3,1,0
Bethel,1993,7/23/2014,2,5,6,0
Bethel,1993,7/27/2014,0,2,0,63
Bethel,1993,7/29/2014,0,13,0,147
Bethel,1993,7/30/2014,1,6,1,163
Bethel,1993,8/1/2014,0,0,0,26
Bethel,1993,8/2/2014,0,0,0,1
Bethel,1993,8/3/2014,0,0,0,11
Bethel,1993,8/4/2014,0,0,0,8
Bethel,1993,8/6/2014,0,0,0,15
Bethel,1993,8/7/2014,0,0,0,33
Bethel,1993,8/8/2014,0,0,0,84
Bethel,1993,8/9/2014,0,0,0,50
Bethel,1993,8/10/2014,0,1,0,247
Bethel,1993,8/11/2014,0,0,0,144
Bethel,1993,8/12/2014,0,0,0,44
Bethel,1993,8/13/2014,0,1,0,9
Bethel,1993,8/14/2014,0,0,0,18
Bethel,1993,8/15/2014,0,0,0,27
Bethel,1993,8/16/2014,2,0,0,49
Bethel,1993,8/17/2014,0,0,0,22
Bethel,1993,8/18/2014,0,0,0,52
Bethel,1993,8/19/2014,0,0,0,22
Bethel,1993,8/20/2014,0,0,0,105
Bethel,1993,8/21/2014,0,0,0,15
Bethel,1993,8/22/2014,16,0,2,97
Bethel,1993,8/23/2014,0,0,0,50
Bethel,1993,8/24/2014,0,0,11,52
Bethel,1993,8/25/2014,0,0,0,14
Bethel,1993,8/26/2014,0,0,0,21
Bethel,1993,8/27/2014,0,0,0,35
Bethel,1993,8/28/2014,0,0,0,23
Bethel,1993,8/30/2014,0,0,0,4
Bethel,1993,8/31/2014,0,1,0,20
Bethel,1993,9/1/2014,0,0,0,1
Bethel,1993,9/2/2014,0,0,0,4
Bethel,1993,9/3/2014,0,0,0,6
Bethel,1993,9/4/2014,0,0,0,3
Bethel,1993,9/7/2014,0,0,0,7
Bethel,1994,5/21/2014,1,0,0,0
Bethel,1994,5/22/2014,1,0,0,0
Bethel,1994,5/23/2014,1,0,0,0
Bethel,1994,5/25/2014,3,0,0,0
Bethel,1994,5/26/2014,6,1,1,0
Bethel,1994,5/27/2014,21,2,0,0
Bethel,1994,5/28/2014,32,1,0,0
Bethel,1994,5/29/2014,40,1,0,0
Bethel,1994,5/30/2014,17,1,0,0
Bethel,1994,5/31/2014,233,2,0,0
Bethel,1994,6/1/2014,59,0,0,0
Bethel,1994,6/2/2014,72,1,0,0
Bethel,1994,6/3/2014,166,5,0,0
Bethel,1994,6/4/2014,112,9,0,0
Bethel,1994,6/5/2014,162,8,1,0
Bethel,1994,6/6/2014,294,17,1,0
Bethel,1994,6/7/2014,294,11,1,0
Bethel,1994,6/8/2014,164,3,9,0
Bethel,1994,6/9/2014,291,16,0,0
Bethel,1994,6/10/2014,227,11,0,0
Bethel,1994,6/11/2014,242,18,0,0
Bethel,1994,6/12/2014,187,6,6,0
Bethel,1994,6/13/2014,250,27,4,0
Bethel,1994,6/14/2014,346,17,3,0
Bethel,1994,6/15/2014,156,23,2,0
Bethel,1994,6/16/2014,244,46,5,0
Bethel,1994,6/17/2014,175,96,27,0
Bethel,1994,6/18/2014,196,87,12,0
Bethel,1994,6/19/2014,223,99,40,0
Bethel,1994,6/20/2014,151,136,25,0
Bethel,1994,6/21/2014,233,16,3,0
Bethel,1994,6/22/2014,157,775,31,0
Bethel,1994,6/23/2014,152,67,30,0
Bethel,1994,6/24/2014,105,34,20,0
Bethel,1994,6/25/2014,54,25,16,0
Bethel,1994,6/26/2014,123,106,93,0
Bethel,1994,6/27/2014,86,140,133,16
Bethel,1994,6/28/2014,103,79,145,0
Bethel,1994,6/29/2014,113,100,16,0
Bethel,1994,6/30/2014,74,102,19,50
Bethel,1994,7/1/2014,9,11,2,0
Bethel,1994,7/3/2014,0,63,38,0
Bethel,1994,7/4/2014,1,2,2,0
Bethel,1994,7/6/2014,62,20,87,0
Bethel,1994,7/7/2014,7,173,31,0
Bethel,1994,7/8/2014,0,0,5,0
Bethel,1994,7/9/2014,7,30,17,0
Bethel,1994,7/10/2014,18,20,15,0
Bethel,1994,7/11/2014,0,30,2,0
Bethel,1994,7/12/2014,54,15,4,0
Bethel,1994,7/13/2014,16,73,5,0
Bethel,1994,7/14/2014,14,35,28,0
Bethel,1994,7/15/2014,36,98,20,5
Bethel,1994,7/16/2014,8,12,2,1
Bethel,1994,7/17/2014,2,0,0,0
Bethel,1994,7/18/2014,0,75,1,26
Bethel,1994,7/22/2014,0,0,0,20
Bethel,1994,7/25/2014,0,0,2,0
Bethel,1994,7/28/2014,0,0,0,20
Bethel,1994,7/29/2014,0,0,0,20
Bethel,1994,7/31/2014,0,0,0,260
Bethel,1994,8/1/2014,30,2,0,37
Bethel,1994,8/2/2014,0,11,0,221
Bethel,1994,8/3/2014,0,0,0,12
Bethel,1994,8/5/2014,0,0,0,41
Bethel,1994,8/6/2014,0,1,0,224
Bethel,1994,8/7/2014,0,3,1,160
Bethel,1994,8/8/2014,0,2,0,121
Bethel,1994,8/9/2014,0,0,0,47
Bethel,1994,8/10/2014,0,0,0,52
Bethel,1994,8/11/2014,1,2,1,244
Bethel,1994,8/12/2014,0,0,0,10
Bethel,1994,8/13/2014,1,0,0,149
Bethel,1994,8/14/2014,0,0,0,34
Bethel,1994,8/16/2014,0,0,0,27
Bethel,1994,8/17/2014,0,0,0,1
Bethel,1994,8/18/2014,0,0,0,4
Bethel,1994,8/19/2014,0,7,0,119
Bethel,1994,8/20/2014,0,0,0,133
Bethel,1994,8/21/2014,0,0,0,8
Bethel,1994,8/22/2014,32,5,0,7
Bethel,1994,8/23/2014,0,0,46,10
Bethel,1994,8/28/2014,0,0,0,1
Bethel,1994,8/29/2014,0,0,0,36
Bethel,1994,8/31/2014,0,0,0,27
Bethel,1994,9/4/2014,0,0,0,2
Bethel,1994,9/12/2014,0,0,0,6
Bethel,1994,9/13/2014,0,0,0,5
Bethel,1994,9/26/2014,0,0,0,2
Bethel,1994,9/30/2014,0,0,0,3
Bethel,1995,5/16/2014,16,0,2,0
Bethel,1995,5/21/2014,2,0,0,0
Bethel,1995,5/22/2014,4,0,0,0
Bethel,1995,5/23/2014,2,0,0,0
Bethel,1995,5/25/2014,20,0,0,0
Bethel,1995,5/26/2014,18,0,0,0
Bethel,1995,5/27/2014,22,0,0,0
Bethel,1995,5/28/2014,40,0,0,0
Bethel,1995,5/29/2014,13,0,0,0
Bethel,1995,5/30/2014,27,0,0,0
Bethel,1995,5/31/2014,43,1,0,0
Bethel,1995,6/1/2014,56,1,0,0
Bethel,1995,6/2/2014,33,0,0,0
Bethel,1995,6/3/2014,61,0,0,0
Bethel,1995,6/4/2014,113,2,1,0
Bethel,1995,6/5/2014,128,2,0,0
Bethel,1995,6/6/2014,151,2,0,0
Bethel,1995,6/7/2014,186,6,0,0
Bethel,1995,6/8/2014,222,3,1,0
Bethel,1995,6/9/2014,213,3,3,0
Bethel,1995,6/10/2014,312,10,5,0
Bethel,1995,6/11/2014,169,3,5,0
Bethel,1995,6/12/2014,388,16,13,0
Bethel,1995,6/13/2014,359,20,6,0
Bethel,1995,6/14/2014,148,16,4,0
Bethel,1995,6/15/2014,181,57,8,0
Bethel,1995,6/16/2014,210,21,22,0
Bethel,1995,6/17/2014,125,36,5,0
Bethel,1995,6/18/2014,88,45,9,0
Bethel,1995,6/19/2014,176,51,33,0
Bethel,1995,6/20/2014,136,85,33,0
Bethel,1995,6/21/2014,7,60,22,0
Bethel,1995,6/23/2014,70,176,86,0
Bethel,1995,6/24/2014,49,282,105,0
Bethel,1995,6/25/2014,38,75,2,0
Bethel,1995,6/27/2014,39,42,63,0
Bethel,1995,6/28/2014,52,10,13,0
Bethel,1995,6/29/2014,2,0,0,0
Bethel,1995,6/30/2014,20,129,16,0
Bethel,1995,7/1/2014,5,27,2,0
Bethel,1995,7/2/2014,17,55,16,0
Bethel,1995,7/4/2014,8,29,11,0
Bethel,1995,7/5/2014,5,15,10,0
Bethel,1995,7/6/2014,0,1,0,0
Bethel,1995,7/7/2014,0,63,11,0
Bethel,1995,7/8/2014,0,40,9,0
Bethel,1995,7/9/2014,0,7,1,0
Bethel,1995,7/12/2014,2,22,7,0
Bethel,1995,7/13/2014,0,4,0,0
Bethel,1995,7/15/2014,1,51,1,0
Bethel,1995,7/23/2014,0,124,0,8
Bethel,1995,7/26/2014,0,0,1,3
Bethel,1995,7/27/2014,0,2,0,3
Bethel,1995,7/29/2014,0,4,0,13
Bethel,1995,7/30/2014,0,26,2,86
Bethel,1995,7/31/2014,0,0,0,126
Bethel,1995,8/1/2014,0,0,0,43
Bethel,1995,8/2/2014,0,0,0,20
Bethel,1995,8/3/2014,0,0,0,54
Bethel,1995,8/4/2014,0,0,0,9
Bethel,1995,8/5/2014,0,0,0,75
Bethel,1995,8/6/2014,18,2,0,60
Bethel,1995,8/7/2014,0,0,0,42
Bethel,1995,8/8/2014,10,0,0,0
Bethel,1995,8/9/2014,0,1,1,231
Bethel,1995,8/10/2014,0,0,0,85
Bethel,1995,8/11/2014,0,0,0,69
Bethel,1995,8/12/2014,18,0,0,30
Bethel,1995,8/13/2014,1,4,1,163
Bethel,1995,8/14/2014,0,0,0,148
Bethel,1995,8/15/2014,0,0,0,119
Bethel,1995,8/16/2014,0,0,0,20
Bethel,1995,8/17/2014,0,0,0,41
Bethel,1995,8/18/2014,0,0,0,42
Bethel,1995,8/20/2014,0,0,0,64
Bethel,1995,8/21/2014,0,1,0,45
Bethel,1995,8/23/2014,0,0,0,87
Bethel,1995,8/25/2014,8,1,21,30
Bethel,1995,8/26/2014,0,0,0,15
Bethel,1995,8/27/2014,0,0,0,14
Bethel,1995,8/28/2014,0,0,0,47
Bethel,1995,8/30/2014,0,2,0,150
Bethel,1995,8/31/2014,0,0,0,33
Bethel,1995,9/3/2014,0,0,0,42
Bethel,1995,9/4/2014,0,0,0,9
Bethel,1995,9/6/2014,0,10,0,95
Bethel,1995,9/8/2014,0,4,0,28
Bethel,1995,9/9/2014,0,0,0,20
Bethel,1995,9/11/2014,0,0,0,10
Bethel,1995,9/20/2014,0,0,0,2
Bethel,1995,9/21/2014,0,0,0,3
Bethel,1995,9/22/2014,0,0,0,2
Bethel,1995,9/24/2014,0,0,0,10
Bethel,1995,9/25/2014,0,0,7,8
Bethel,1995,9/27/2014,0,0,0,17
Bethel,1996,5/7/2014,2,0,0,0
Bethel,1996,5/19/2014,1,0,0,0
Bethel,1996,5/20/2014,2,0,0,0
Bethel,1996,5/21/2014,2,2,0,0
Bethel,1996,5/22/2014,3,0,0,0
Bethel,1996,5/24/2014,18,0,0,0
Bethel,1996,5/25/2014,18,2,0,0
Bethel,1996,5/26/2014,8,1,0,0
Bethel,1996,5/27/2014,12,3,0,0
Bethel,1996,5/28/2014,19,1,0,0
Bethel,1996,5/29/2014,68,4,1,0
Bethel,1996,5/30/2014,77,6,1,0
Bethel,1996,5/31/2014,64,0,0,0
Bethel,1996,6/1/2014,115,9,0,0
Bethel,1996,6/2/2014,82,3,0,0
Bethel,1996,6/3/2014,73,14,1,0
Bethel,1996,6/4/2014,134,24,1,0
Bethel,1996,6/5/2014,172,32,5,0
Bethel,1996,6/6/2014,102,16,37,0
Bethel,1996,6/7/2014,96,46,28,0
Bethel,1996,6/8/2014,196,76,34,0
Bethel,1996,6/9/2014,142,36,14,0
Bethel,1996,6/10/2014,108,36,10,0
Bethel,1996,6/11/2014,184,23,19,0
Bethel,1996,6/12/2014,213,137,27,0
Bethel,1996,6/13/2014,365,127,76,0
Bethel,1996,6/14/2014,278,187,88,0
Bethel,1996,6/15/2014,261,127,101,6
Bethel,1996,6/16/2014,196,37,32,0
Bethel,1996,6/17/2014,75,2,0,0
Bethel,1996,6/18/2014,164,95,24,0
Bethel,1996,6/19/2014,54,65,21,0
Bethel,1996,6/20/2014,29,2,4,0
Bethel,1996,6/21/2014,86,93,56,0
Bethel,1996,6/22/2014,130,310,86,0
Bethel,1996,6/23/2014,52,39,41,0
Bethel,1996,6/24/2014,6,32,10,0
Bethel,1996,6/25/2014,35,54,21,0
Bethel,1996,6/26/2014,3,10,10,0
Bethel,1996,6/27/2014,23,122,76,0
Bethel,1996,6/28/2014,13,176,105,0
Bethel,1996,6/29/2014,20,34,44,6
Bethel,1996,6/30/2014,20,21,16,0
Bethel,1996,7/1/2014,13,56,44,0
Bethel,1996,7/2/2014,0,30,33,0
Bethel,1996,7/3/2014,2,45,28,0
Bethel,1996,7/4/2014,0,0,10,50
Bethel,1996,7/5/2014,10,35,12,0
Bethel,1996,7/6/2014,1,65,27,8
Bethel,1996,7/7/2014,17,10,51,0
Bethel,1996,7/8/2014,1,16,21,0
Bethel,1996,7/9/2014,16,2,15,0
Bethel,1996,7/10/2014,5,4,11,0
Bethel,1996,7/11/2014,21,18,0,0
Bethel,1996,7/12/2014,2,0,0,0
Bethel,1996,7/13/2014,0,4,0,0
Bethel,1996,7/14/2014,0,4,0,1
Bethel,1996,7/16/2014,0,1,1,0
Bethel,1996,7/17/2014,0,0,6,0
Bethel,1996,7/18/2014,0,0,2,0
Bethel,1996,7/19/2014,0,0,4,3
Bethel,1996,7/20/2014,6,25,1,44
Bethel,1996,7/21/2014,0,12,0,28
Bethel,1996,7/22/2014,0,0,4,0
Bethel,1996,7/24/2014,0,19,1,52
Bethel,1996,7/25/2014,14,0,0,0
Bethel,1996,7/26/2014,0,0,8,20
Bethel,1996,7/27/2014,0,0,11,78
Bethel,1996,7/28/2014,0,0,0,8
Bethel,1996,7/29/2014,0,0,0,142
Bethel,1996,7/30/2014,0,0,1,17
Bethel,1996,8/1/2014,0,0,0,2
Bethel,1996,8/2/2014,0,0,0,300
Bethel,1996,8/3/2014,0,0,0,15
Bethel,1996,8/4/2014,0,0,0,87
Bethel,1996,8/6/2014,0,0,0,66
Bethel,1996,8/7/2014,0,0,0,32
Bethel,1996,8/8/2014,0,0,0,63
Bethel,1996,8/9/2014,0,0,0,24
Bethel,1996,8/10/2014,0,0,0,45
Bethel,1996,8/11/2014,0,0,0,114
Bethel,1996,8/12/2014,0,0,0,64
Bethel,1996,8/13/2014,0,1,0,0
Bethel,1996,8/14/2014,0,0,0,1
Bethel,1996,8/15/2014,0,1,0,114
Bethel,1996,8/17/2014,0,0,0,171
Bethel,1996,8/18/2014,85,1,13,39
Bethel,1996,8/19/2014,0,0,1,78
Bethel,1996,8/20/2014,0,25,3,17
Bethel,1996,8/21/2014,0,0,2,28
Bethel,1996,8/22/2014,1,30,1,51
Bethel,1996,8/24/2014,0,0,0,21
Bethel,1996,8/25/2014,0,0,0,37
Bethel,1996,8/26/2014,0,2,1,12
Bethel,1996,8/27/2014,0,1,2,24
Bethel,1996,8/28/2014,0,0,0,8
Bethel,1996,8/29/2014,0,0,0,3
Bethel,1996,8/30/2014,0,0,0,8
Bethel,1996,8/31/2014,0,0,1,7
Bethel,1996,9/6/2014,0,0,0,7
Bethel,1996,9/9/2014,0,0,0,3
Bethel,1996,9/10/2014,0,0,0,28
Bethel,1996,9/11/2014,0,0,0,36
Bethel,1996,9/12/2014,0,0,0,40
Bethel,1996,9/15/2014,0,0,0,4
Bethel,1996,9/16/2014,0,0,0,2
Bethel,1997,5/12/2014,10,0,0,0
Bethel,1997,5/18/2014,3,0,0,0
Bethel,1997,5/20/2014,2,0,0,0
Bethel,1997,5/21/2014,1,0,0,0
Bethel,1997,5/22/2014,6,0,0,0
Bethel,1997,5/23/2014,1,2,0,0
Bethel,1997,5/25/2014,2,0,0,0
Bethel,1997,5/27/2014,1,0,0,0
Bethel,1997,5/28/2014,2,0,0,0
Bethel,1997,5/29/2014,5,0,0,0
Bethel,1997,5/30/2014,11,0,0,0
Bethel,1997,5/31/2014,24,0,0,0
Bethel,1997,6/1/2014,27,0,0,0
Bethel,1997,6/2/2014,46,4,14,0
Bethel,1997,6/3/2014,56,1,0,0
Bethel,1997,6/4/2014,54,0,10,0
Bethel,1997,6/5/2014,55,0,0,0
Bethel,1997,6/6/2014,78,5,6,0
Bethel,1997,6/7/2014,113,7,2,0
Bethel,1997,6/8/2014,61,0,0,0
Bethel,1997,6/9/2014,154,11,15,0
Bethel,1997,6/10/2014,136,2,1,0
Bethel,1997,6/11/2014,125,0,3,0
Bethel,1997,6/12/2014,212,22,28,0
Bethel,1997,6/13/2014,250,13,11,0
Bethel,1997,6/14/2014,141,2,9,0
Bethel,1997,6/15/2014,146,13,11,0
Bethel,1997,6/16/2014,138,26,17,0
Bethel,1997,6/17/2014,207,58,35,0
Bethel,1997,6/18/2014,213,71,61,0
Bethel,1997,6/19/2014,254,102,62,0
Bethel,1997,6/20/2014,153,34,48,0
Bethel,1997,6/21/2014,192,56,52,0
Bethel,1997,6/22/2014,57,15,9,0
Bethel,1997,6/23/2014,33,0,3,0
Bethel,1997,6/24/2014,23,9,30,0
Bethel,1997,6/25/2014,21,27,26,0
Bethel,1997,6/26/2014,27,90,51,0
Bethel,1997,6/27/2014,52,107,41,0
Bethel,1997,6/28/2014,32,132,86,0
Bethel,1997,6/29/2014,29,73,78,0
Bethel,1997,6/30/2014,9,27,22,0
Bethel,1997,7/1/2014,6,13,5,0
Bethel,1997,7/2/2014,10,82,111,0
Bethel,1997,7/3/2014,2,0,5,0
Bethel,1997,7/4/2014,4,4,5,0
Bethel,1997,7/5/2014,8,114,42,0
Bethel,1997,7/6/2014,13,2,17,0
Bethel,1997,7/7/2014,9,2,12,0
Bethel,1997,7/8/2014,8,20,19,0
Bethel,1997,7/9/2014,0,0,5,0
Bethel,1997,7/10/2014,5,10,8,0
Bethel,1997,7/11/2014,18,12,14,0
Bethel,1997,7/14/2014,2,45,10,4
Bethel,1997,7/18/2014,5,0,0,0
Bethel,1997,7/19/2014,0,9,0,0
Bethel,1997,7/23/2014,5,3,7,0
Bethel,1997,7/26/2014,0,8,0,17
Bethel,1997,7/27/2014,0,1,0,4
Bethel,1997,7/28/2014,0,1,1,0
Bethel,1997,7/30/2014,4,12,1,52
Bethel,1997,7/31/2014,0,4,0,17
Bethel,1997,8/1/2014,0,0,0,3
Bethel,1997,8/2/2014,0,7,1,55
Bethel,1997,8/3/2014,0,0,0,10
Bethel,1997,8/4/2014,0,0,16,209
Bethel,1997,8/5/2014,0,0,1,103
Bethel,1997,8/6/2014,0,1,0,27
Bethel,1997,8/7/2014,2,1,1,78
Bethel,1997,8/8/2014,0,0,0,81
Bethel,1997,8/9/2014,0,3,4,100
Bethel,1997,8/10/2014,0,0,0,4
Bethel,1997,8/11/2014,0,0,1,202
Bethel,1997,8/12/2014,0,0,0,10
Bethel,1997,8/13/2014,0,0,0,154
Bethel,1997,8/14/2014,0,0,0,170
Bethel,1997,8/15/2014,0,0,0,43
Bethel,1997,8/16/2014,10,0,0,67
Bethel,1997,8/17/2014,0,0,0,109
Bethel,1997,8/18/2014,0,0,0,25
Bethel,1997,8/19/2014,0,0,0,11
Bethel,1997,8/20/2014,0,1,5,192
Bethel,1997,8/21/2014,0,0,0,82
Bethel,1997,8/22/2014,0,0,0,8
Bethel,1997,8/23/2014,0,0,0,157
Bethel,1997,8/24/2014,0,0,0,30
Bethel,1997,8/25/2014,0,0,0,20
Bethel,1997,8/26/2014,0,0,0,68
Bethel,1997,8/27/2014,0,0,0,7
Bethel,1997,8/28/2014,0,0,0,21
Bethel,1997,8/30/2014,0,0,0,11
Bethel,1997,8/31/2014,0,0,0,110
Bethel,1997,9/2/2014,0,0,0,7
Bethel,1997,9/3/2014,0,0,0,7
Bethel,1997,9/13/2014,0,0,0,4
Bethel,1997,9/16/2014,0,0,0,1
Bethel,1998,5/25/2014,4,0,0,0
Bethel,1998,5/28/2014,3,0,0,0
Bethel,1998,5/29/2014,7,0,0,0
Bethel,1998,5/31/2014,2,0,0,0
Bethel,1998,6/1/2014,8,0,0,0
Bethel,1998,6/2/2014,6,0,0,0
Bethel,1998,6/3/2014,31,0,0,0
Bethel,1998,6/4/2014,52,1,1,0
Bethel,1998,6/5/2014,48,9,11,0
Bethel,1998,6/6/2014,87,3,2,0
Bethel,1998,6/7/2014,44,1,0,0
Bethel,1998,6/8/2014,93,0,1,0
Bethel,1998,6/9/2014,67,4,1,0
Bethel,1998,6/10/2014,215,31,1,0
Bethel,1998,6/11/2014,235,23,6,0
Bethel,1998,6/12/2014,170,22,10,0
Bethel,1998,6/13/2014,277,53,30,0
Bethel,1998,6/14/2014,205,54,27,0
Bethel,1998,6/15/2014,189,69,11,0
Bethel,1998,6/16/2014,236,27,13,0
Bethel,1998,6/17/2014,266,11,14,0
Bethel,1998,6/18/2014,224,16,30,0
Bethel,1998,6/19/2014,106,67,54,0
Bethel,1998,6/20/2014,200,66,50,0
Bethel,1998,6/21/2014,131,54,56,0
Bethel,1998,6/22/2014,180,247,115,0
Bethel,1998,6/23/2014,96,68,29,0
Bethel,1998,6/24/2014,27,10,12,0
Bethel,1998,6/25/2014,43,125,55,0
Bethel,1998,6/26/2014,112,105,133,0
Bethel,1998,6/27/2014,122,163,103,0
Bethel,1998,6/28/2014,83,59,58,0
Bethel,1998,6/29/2014,6,20,8,0
Bethel,1998,6/30/2014,28,84,10,0
Bethel,1998,7/1/2014,10,76,24,0
Bethel,1998,7/2/2014,4,30,20,0
Bethel,1998,7/4/2014,6,10,15,0
Bethel,1998,7/5/2014,16,23,27,0
Bethel,1998,7/6/2014,2,40,15,0
Bethel,1998,7/7/2014,8,108,56,0
Bethel,1998,7/8/2014,0,81,33,0
Bethel,1998,7/10/2014,4,2,2,0
Bethel,1998,7/11/2014,12,4,0,0
Bethel,1998,7/12/2014,8,8,45,0
Bethel,1998,7/13/2014,0,0,10,0
Bethel,1998,7/14/2014,0,2,0,1
Bethel,1998,7/16/2014,25,6,16,2
Bethel,1998,7/17/2014,0,2,21,0
Bethel,1998,7/18/2014,0,0,8,0
Bethel,1998,7/19/2014,20,19,19,1
Bethel,1998,7/20/2014,11,0,0,0
